,date,CO,O3,NO2,PM10,PM2.5,NO,NOx,SO2,PRS,RH,TOUT,SR,WSR,WDR
117,2020-04-05,0.5543452380952381,25.61904761904762,17.719047619047622,45.56547619047619,38.85714285714285,16.663095238095238,33.83452380952381,10.432738095238095,711.0130952380953,68.79761904761905,22.540535714285717,0.1058035714285714,7.308928571428572,88.3452380952381
118,2020-04-12,0.7094578313253012,27.67065868263473,35.2185628742515,64.17469879518072,20.102409638554217,11.183832335329342,31.70419161676647,10.023493975903614,709.3210843373494,43.6144578313253,28.76409638554217,0.2982409638554217,11.399397590361446,180.34939759036143
119,2020-04-19,1.2696428571428573,23.589285714285715,35.197023809523806,34.88690476190476,18.726190476190474,23.448809523809523,27.629761904761907,8.292261904761904,712.6178571428571,63.26190476190476,21.70178571428572,0.1596011904761904,7.188095238095237,110.69642857142856
120,2020-04-26,1.1998809523809524,48.47619047619048,7.664285714285714,62.07142857142857,11.56547619047619,2.2214285714285715,7.569047619047619,0.6,710.027380952381,51.55952380952381,28.185416666666665,0.1654523809523809,7.6327380952380945,107.16071428571428
121,2020-05-03,1.02,50.40476190476191,7.023809523809524,42.785714285714285,14.0,2.4934523809523808,9.424404761904762,0.6,712.8434523809524,53.71428571428572,26.87738095238095,0.1855416666666666,7.977380952380953,118.54166666666669
122,2020-05-10,1.02,47.23214285714285,6.947619047619048,40.660714285714285,11.029761904761903,2.017857142857143,9.49345238095238,0.6,713.3565476190475,58.42857142857143,25.539583333333333,0.1487738095238095,8.116071428571429,118.25
123,2020-05-17,1.02,42.642857142857146,5.6625,38.23214285714285,10.291666666666666,2.2214285714285715,7.998214285714286,0.6,710.4148809523809,64.64285714285714,26.232857142857146,0.1779285714285714,8.020238095238096,104.9404761904762
124,2020-05-24,1.02,49.19642857142857,6.619642857142857,46.517857142857146,16.303571428571427,2.1517857142857144,9.185714285714289,0.6,708.8196428571429,57.410714285714285,28.31928571428572,0.1834166666666666,7.931547619047619,107.9047619047619
125,2020-05-31,1.02,46.125748502994014,5.656287425149701,33.365269461077844,9.173652694610778,2.2622754491017965,7.905988023952095,0.6,712.3215568862275,61.7245508982036,25.575149700598804,0.1609940119760479,7.483832335329341,111.02395209580838
126,2020-06-07,1.02,34.720238095238095,3.3970238095238097,30.035714285714285,30.49404761904762,2.6785714285714284,6.1035714285714295,0.6,711.7345238095238,62.54761904761905,27.27023809523809,0.1980654761904761,8.136309523809524,102.60119047619048
127,2020-06-14,1.02,50.25149700598802,5.601197604790419,44.538922155688624,15.293413173652697,2.6736526946107784,8.295209580838323,0.6,713.8473053892216,54.05988023952096,27.594131736526947,0.1818682634730539,7.379640718562875,114.51497005988024
128,2020-06-21,1.02,32.05952380952381,4.404166666666667,28.20833333333333,24.297619047619047,1.6095238095238094,7.15,0.6,713.0077380952381,61.49404761904762,27.582678571428573,0.1961428571428571,8.657738095238095,108.0952380952381
129,2020-06-28,1.02,28.29341317365269,6.230538922155689,52.74850299401198,12.622754491017965,7.565269461077845,13.579640718562874,0.6,711.3664670658683,64.72455089820359,27.566107784431136,0.1733473053892215,7.362874251497005,113.4251497005988
130,2020-07-05,1.0162275449101796,28.077844311377245,6.133532934131736,65.76646706586827,48.25149700598802,2.649101796407185,8.858083832335328,0.6,710.7431137724551,58.706586826347305,29.22982035928144,0.173,7.226347305389221,106.92215568862277
131,2020-07-12,1.020952380952381,32.0,5.132142857142857,60.80357142857143,45.273809523809526,2.5113095238095235,7.64702380952381,0.6,711.1089285714286,52.60714285714285,30.68422619047619,0.2154166666666666,8.533928571428572,106.6904761904762
132,2020-07-19,0.9357142857142856,31.732142857142858,4.783928571428572,74.98809523809524,14.660714285714286,2.646428571428572,7.411309523809523,2.1166666666666667,711.9238095238095,55.10119047619048,29.44654761904762,0.188220238095238,8.31547619047619,101.2202380952381
133,2020-07-26,0.8907738095238096,29.476190476190474,2.680357142857143,42.61904761904762,15.0,2.300595238095238,4.920238095238095,1.693452380952381,710.4136904761905,59.73809523809524,28.17934523809524,0.1359761904761904,7.9505952380952385,141.29761904761904
134,2020-08-02,0.917559523809524,35.81547619047619,2.4886904761904765,54.29761904761905,15.0,4.132142857142857,6.607142857142857,1.7613095238095238,712.7309523809524,72.28571428571429,25.67892857142857,0.1287440476190476,7.300595238095238,102.67261904761904
135,2020-08-09,0.9235119047619048,28.142857142857142,1.5672619047619047,45.60714285714285,15.0,1.7535714285714288,3.080952380952381,0.6696428571428571,713.5386904761905,59.19642857142857,28.41809523809524,0.2036964285714285,8.735119047619047,103.73809523809524
136,2020-08-16,1.1820238095238096,29.44047619047619,1.5678571428571426,54.32738095238095,15.0,4.530357142857143,6.069047619047619,0.7,712.4761904761905,56.470238095238095,28.588988095238093,0.2030595238095238,8.16904761904762,92.9047619047619
137,2020-08-23,1.1638095238095238,35.94642857142857,1.9107142857142856,47.57738095238095,15.0,2.824404761904762,4.536904761904762,1.1333333333333333,711.9214285714286,49.88690476190476,29.404940476190475,0.1914107142857143,7.403571428571428,103.0654761904762
138,2020-08-30,1.1735714285714285,4.0,1.738095238095238,46.79166666666666,15.0,1.5952380952380951,3.148809523809524,0.8291666666666667,710.1488095238095,55.25,29.49547619047619,0.1808571428571428,7.2821428571428575,99.28571428571428
139,2020-09-06,1.1932738095238096,4.779761904761905,2.149404761904762,81.80357142857143,17.0,1.9327380952380957,4.039285714285715,1.7928571428571427,713.0601190476191,69.07738095238095,27.730773809523807,0.1239166666666666,7.0875,94.19642857142856
140,2020-09-13,1.3332142857142857,12.851190476190476,2.086904761904762,69.64285714285714,20.321428571428573,2.5351190476190477,4.603571428571429,1.7833333333333334,712.552380952381,74.73214285714286,23.55125,0.0817142857142857,5.999404761904762,101.27380952380952
141,2020-09-20,1.3630357142857144,32.732142857142854,1.7226190476190475,50.73809523809524,20.601190476190474,1.5833333333333333,3.308333333333333,4.167857142857143,714.175,66.82142857142857,24.99875,0.1222797619047619,6.520833333333333,146.77380952380952
142,2020-09-27,1.5301785714285714,50.660714285714285,2.5672619047619047,65.5952380952381,21.61904761904762,1.5107142857142857,4.104166666666667,4.791071428571429,711.6958333333333,53.27976190476191,27.05,0.1730714285714285,6.1875,129.8154761904762
143,2020-10-04,1.3004761904761903,40.142857142857146,2.5458333333333334,57.77976190476191,44.29166666666666,1.6232142857142855,4.150595238095238,1.7982142857142855,715.7833333333334,44.023809523809526,23.83970238095238,0.1659345238095238,7.522619047619047,108.6845238095238
144,2020-10-11,1.5199404761904762,39.642857142857146,3.2107142857142854,72.875,66.0,1.6767857142857143,4.875,1.4392857142857145,712.5851190476191,37.875,26.24857142857143,0.1602321428571428,5.6375,150.64880952380952
145,2020-10-18,1.4257738095238095,14.821428571428571,2.9047619047619047,67.75595238095238,66.0,1.7613095238095238,4.594642857142857,1.1279761904761905,713.6339285714286,53.92857142857143,26.01077380952381,0.1281547619047619,6.567261904761905,116.04761904761904
146,2020-10-25,1.4002380952380953,9.38095238095238,2.3345238095238097,67.00595238095238,66.0,2.3523809523809525,4.661309523809524,0.8261904761904763,712.1125,64.48809523809524,25.014702380952382,0.1170416666666666,6.9375,103.98809523809524
147,2020-11-01,1.367916666666667,14.30952380952381,3.1380952380952385,59.18452380952381,42.11904761904762,2.9666666666666663,6.093452380952381,0.5,715.1720238095238,52.75595238095238,18.72744047619048,0.1261547619047619,7.193452380952381,96.91666666666669
148,2020-11-08,1.333392857142857,26.154761904761905,2.669047619047619,57.49404761904762,11.535714285714286,2.142857142857143,4.814880952380952,0.7904761904761906,716.625,56.29761904761905,20.849166666666665,0.1304345238095238,6.699404761904762,99.42857142857144
149,2020-11-15,1.5576190476190477,23.49404761904762,2.725,58.410714285714285,18.98809523809524,2.236904761904762,4.948809523809524,1.125595238095238,711.9886904761905,65.67261904761905,23.430892857142855,0.0958214285714285,6.413690476190476,106.24404761904762
150,2020-11-22,1.3299404761904765,26.55952380952381,2.135119047619048,65.66071428571429,12.148809523809524,1.630952380952381,3.632738095238095,0.7494047619047619,718.9821428571429,66.44047619047619,20.42720238095238,0.0791488095238095,6.744642857142857,113.72619047619048
151,2020-11-29,1.6317857142857142,5.279761904761905,3.5267857142857144,98.11309523809524,23.672619047619047,2.2303571428571427,5.741071428571429,0.6130952380952381,713.1797619047619,55.99404761904762,22.018630952380956,0.1058214285714285,6.773809523809524,108.20238095238096
152,2020-12-06,1.3675595238095235,4.916666666666667,2.8238095238095235,74.125,19.726190476190474,1.8494047619047616,4.629166666666667,0.5,717.9017857142857,41.22619047619048,12.797619047619047,0.1136964285714285,7.041666666666667,110.19642857142856
153,2020-12-13,1.8946428571428573,4.940476190476191,13.489285714285714,111.01190476190476,17.511904761904763,13.423809523809522,12.870238095238092,0.7208333333333333,714.697619047619,40.25,19.570416666666667,0.1102499999999999,5.711309523809524,173.36309523809524
154,2020-12-20,1.6574850299401198,17.25748502994012,15.8125748502994,111.19161676646706,14.347305389221557,15.809580838323352,15.208383233532937,3.1,715.7005988023952,38.36526946107784,15.358982035928143,0.1153592814371257,6.563473053892215,114.39520958083833
155,2020-12-27,1.7477380952380952,24.529761904761905,15.86904761904762,97.70833333333331,17.613095238095237,15.813095238095238,15.217261904761903,3.1000000000000005,715.979761904762,34.38690476190476,15.46309523809524,0.0972142857142857,5.675,157.98214285714286
156,2021-01-03,1.518154761904762,26.464285714285715,16.060714285714287,73.92261904761905,15.86904761904762,16.14404761904762,15.338690476190475,3.1000000000000005,712.6226190476191,53.44642857142857,15.197440476190476,0.1068214285714285,7.51547619047619,151.17261904761904
157,2021-01-10,1.7748214285714288,25.80952380952381,15.983333333333334,70.05952380952381,12.583333333333334,16.045833333333334,15.3,3.1000000000000005,715.6690476190475,48.523809523809526,15.49261904761905,0.0997797619047619,6.819642857142857,134.5595238095238
158,2021-01-17,1.7809523809523808,25.636904761904763,15.956547619047615,80.49404761904762,14.291666666666666,16.01011904761905,15.3,3.1000000000000005,717.4869047619047,44.55952380952381,12.69309523809524,0.1014999999999999,6.384523809523809,142.875
159,2021-01-24,2.1124404761904763,17.928571428571427,15.970238095238097,94.2797619047619,21.779761904761905,16.13511904761905,15.3,3.1000000000000005,712.9994047619048,70.88095238095238,17.721011904761905,0.0843988095238095,5.27202380952381,120.03571428571428
160,2021-01-31,1.770714285714286,15.696428571428571,16.09166666666667,80.88095238095238,13.11904761904762,16.285714285714285,15.3,3.1000000000000005,714.2732142857143,44.845238095238095,19.89958333333333,0.1241547619047619,7.376190476190477,107.8154761904762
161,2021-02-07,1.6897619047619048,14.517857142857142,16.085714285714285,82.91666666666667,13.327380952380953,16.258928571428573,15.37797619047619,3.1000000000000005,712.7755952380952,41.54761904761905,19.412261904761905,0.1216785714285714,6.851785714285714,103.5952380952381
162,2021-02-14,1.7617261904761907,6.035714285714286,15.961309523809524,72.07738095238095,13.464285714285714,16.242857142857144,15.404761904761903,3.1000000000000005,712.0529761904761,75.10714285714286,13.599107142857145,0.0635416666666666,7.215476190476191,88.94642857142857
163,2021-02-21,1.5996428571428571,10.595238095238097,15.929166666666664,52.83928571428572,10.988095238095235,15.992261904761904,15.296428571428573,3.1000000000000005,716.4696428571428,57.767857142857146,7.432738095238095,0.1325892857142857,7.555952380952381,99.52380952380952
164,2021-02-28,2.063869047619048,16.470238095238095,21.999404761904763,80.94642857142857,18.017857142857142,21.719047619047625,36.32559523809524,1.325,712.1059523809524,57.023809523809526,22.560714285714283,0.1313630952380952,6.454761904761905,103.64880952380952
165,2021-03-07,2.161488095238095,23.761904761904763,22.73333333333333,74.20238095238095,11.714285714285714,18.43452380952381,37.52976190476191,4.450595238095239,715.9279761904761,47.648809523809526,18.527738095238096,0.1365238095238095,8.32202380952381,87.32738095238095
166,2021-03-14,1.8643452380952377,25.63095238095238,10.619642857142855,79.10714285714286,18.386904761904763,5.5125,14.145238095238096,2.2464285714285714,714.3809523809524,62.58928571428572,21.62708333333333,0.1138928571428571,7.713095238095238,93.42261904761904
167,2021-03-21,1.741607142857143,33.26190476190476,11.548809523809524,102.21428571428572,19.922619047619047,5.024404761904762,14.561904761904762,2.574404761904762,713.7279761904762,36.73214285714285,21.937916666666663,0.166422619047619,8.269047619047619,109.23214285714286
168,2021-03-28,1.995,32.19642857142857,11.779761904761903,103.2797619047619,17.547619047619047,5.525595238095238,15.695238095238096,1.0,708.5761904761905,36.023809523809526,23.561666666666667,0.1103511904761904,7.4452380952380945,86.46428571428571
169,2021-04-04,1.7171428571428573,28.27380952380953,10.167857142857144,70.61309523809524,14.458333333333334,5.379166666666667,13.527380952380952,1.0,716.7202380952381,61.85119047619048,18.62803571428572,0.0882321428571428,9.33809523809524,78.35714285714286
170,2021-04-11,1.668095238095238,27.47023809523809,11.99702380952381,91.98809523809524,20.196428571428573,7.579761904761905,17.576785714285716,1.0,708.2720238095238,43.458333333333336,27.27065476190476,0.1747202380952381,8.794642857142858,109.10119047619048
171,2021-04-18,1.2586309523809522,27.517857142857142,9.3,85.97619047619048,28.59523809523809,5.930357142857143,13.210714285714284,1.7470238095238095,709.9434523809524,64.01190476190476,24.057440476190475,0.1079047619047619,9.307142857142855,79.66071428571429
172,2021-04-25,0.5260479041916167,34.01197604790419,12.647305389221556,73.64071856287426,12.37125748502994,7.611377245508981,18.266467065868262,1.7946107784431138,711.9185628742515,49.94011976047904,23.300958083832334,0.1572215568862275,8.897005988023952,99.75449101796409
173,2021-05-02,0.5977976190476191,32.648809523809526,11.701190476190476,87.82142857142857,24.946428571428573,7.719047619047619,17.425595238095237,1.1,709.0601190476191,52.67857142857143,26.66994047619048,0.1466130952380952,9.095238095238097,97.17857142857144
174,2021-05-09,0.5508333333333334,33.982142857142854,11.780357142857142,74.1547619047619,17.357142857142858,5.876190476190477,15.664880952380951,1.1,710.7208333333334,48.48809523809524,28.046726190476196,0.1674821428571428,9.625595238095238,93.0297619047619
175,2021-05-16,0.6461309523809524,26.511904761904763,10.242261904761904,58.75595238095238,17.63095238095238,7.510119047619048,15.757142857142856,1.1,713.0154761904762,66.68452380952381,24.512797619047618,0.1130595238095238,9.533333333333331,81.57738095238095
176,2021-05-23,0.5624404761904762,35.55357142857143,10.792857142857144,73.69047619047619,18.964285714285715,5.7648809523809526,14.641071428571427,1.1,710.3119047619048,56.25,25.85017857142857,0.1667321428571428,9.314285714285711,88.4047619047619
177,2021-05-30,0.5882142857142858,25.47023809523809,8.625,67.29761904761905,20.56547619047619,5.39702380952381,12.01845238095238,1.1,712.1470238095238,62.67261904761905,27.08607142857143,0.1541845238095238,10.055952380952382,78.45833333333333
178,2021-06-06,0.6019047619047619,30.154761904761905,8.364880952380952,60.88690476190476,18.68452380952381,5.026785714285714,12.051190476190476,3.95,711.7803571428572,64.55952380952381,25.71547619047619,0.1534702380952381,8.438690476190477,105.9047619047619
179,2021-06-13,0.8595833333333334,27.48809523809524,9.776785714285714,72.2202380952381,21.94047619047619,6.448214285714285,14.220833333333331,3.9,710.8345238095238,53.63690476190476,30.311309523809523,0.2002619047619047,9.524404761904762,85.30357142857143
180,2021-06-20,1.4961904761904763,30.785714285714285,10.68154761904762,60.92261904761905,16.154761904761905,6.743452380952381,15.44345238095238,3.9,712.0511904761905,50.19642857142857,28.54130952380952,0.1846904761904761,8.657142857142858,108.9404761904762
181,2021-06-27,1.5236904761904762,27.75595238095238,9.38095238095238,71.69642857142857,21.11309523809524,6.780952380952381,14.16607142857143,3.9,710.4398809523809,63.85119047619048,27.938333333333336,0.164375,9.364285714285714,89.67857142857143
182,2021-07-04,1.3414880952380952,22.732142857142858,9.073214285714286,52.708333333333336,16.5,7.495833333333333,14.570833333333336,3.9,712.2333333333333,64.73809523809524,26.910297619047626,0.1639345238095238,8.885714285714286,80.95238095238095
183,2021-07-11,1.423154761904762,19.607142857142858,10.120238095238095,62.625,19.86904761904762,8.880357142857143,17.008928571428573,3.9,711.447619047619,70.08928571428571,26.328869047619047,0.118047619047619,8.111904761904762,102.88690476190476
184,2021-07-18,1.3486904761904763,20.34523809523809,7.822619047619048,80.29761904761905,20.34523809523809,6.526785714285714,12.342261904761903,0.9702380952380952,714.3053571428571,60.05357142857143,27.40690476190476,0.1838690476190476,9.752380952380951,81.73214285714286
185,2021-07-25,1.4280357142857143,25.09523809523809,9.757142857142858,78.20833333333333,22.23809523809524,7.865476190476191,15.625595238095238,0.7,714.0869047619047,59.27976190476191,28.00440476190476,0.1705357142857143,8.511309523809524,93.20833333333331
186,2021-08-01,1.410238095238095,24.779761904761905,10.045833333333334,62.10714285714285,20.80952380952381,8.00952380952381,16.058333333333334,0.7446808510638298,713.8279761904762,57.69642857142857,28.1575,0.18725,8.717261904761905,78.19047619047619
187,2021-08-08,1.4988095238095238,22.726190476190474,10.276190476190475,61.74404761904762,21.83333333333333,9.544642857142858,17.82916666666667,0.7446808510638298,713.3214285714286,63.05357142857143,27.47547619047619,0.1436190476190476,8.25297619047619,72.69642857142857
188,2021-08-15,1.3513690476190476,25.61309523809524,7.702380952380952,54.142857142857146,17.113095238095237,5.309523809523809,11.002380952380951,0.7446808510638298,713.8279761904762,55.69047619047619,28.84422619047619,0.1937142857142857,9.527380952380952,82.67857142857143
189,2021-08-22,1.4032738095238095,23.44047619047619,7.513690476190476,52.42857142857143,16.291666666666668,5.675,11.17797619047619,0.7446808510638298,711.4875,57.42261904761905,29.110714285714288,0.1904523809523809,10.239880952380952,80.41666666666667
190,2021-08-29,1.377222222222222,20.95833333333333,8.094444444444443,58.86111111111112,13.208333333333334,6.673611111111111,12.727777777777778,0.7446808510638298,712.8763888888889,53.25,28.713472222222222,0.1945507246376811,10.12361111111111,79.40277777777777
